game_id,ai_player,white_elo,black_elo,winner,total_moves,eco,moves_list,move_category
451524167,black,2063,2279,draw,63,C47,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'd2d4', 'e5d4', 'f3d4', 'f8b4', 'd4c6', 'b7c6', 'f1d3', 'e8g8', 'e1g1', 'd7d5', 'e4d5', 'c6d5', 'c1g5', 'c7c6', 'd1f3', 'h7h6', 'g5f6', 'd8f6', 'f3f6', 'g7f6', 'c3e2', 'b4d6', 'c2c3', 'a8b8', 'b2b3', 'c6c5', 'f2f4', 'c8e6', 'f4f5', 'e6d7', 'c3c4', 'd5d4', 'e2f4', 'f8e8', 'f4d5', 'd6e5', 'a1e1', 'b8d8', 'e1e4', 'g8h7', 'e4h4', 'a7a5', 'f1f3', 'h7g7', 'h4g4', 'g7h7', 'f3h3', 'e8h8', 'g4h4', 'h7g7', 'h4g4', 'g7h7', 'g4h4', 'h7g7', 'h4g4', 'g7h7', 'g4h4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
452562402,black,1578,2612,black,46,B30,"['e2e4', 'c7c5', 'g1f3', 'b8c6', 'f1e2', 'e7e6', 'e1g1', 'g8f6', 'd2d3', 'd7d5', 'e4e5', 'f6d7', 'c2c3', 'd7e5', 'f3e5', 'c6e5', 'f2f4', 'e5c6', 'b2b3', 'f8e7', 'c1b2', 'e7f6', 'd1c2', 'e8g8', 'e2f3', 'e6e5', 'f4e5', 'c6e5', 'd3d4', 'e5f3', 'f1f3', 'c8g4', 'f3g3', 'f8e8', 'b1d2', 'c5d4', 'c3d4', 'a8c8', 'c2d3', 'g4e2', 'd3f5', 'g7g6', 'a1e1', 'f6h4', 'g3f3', 'g6f5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
437628593,black,1677,2350,black,32,B20,"['e2e4', 'c7c5', 'd1h5', 'b8c6', 'h5c5', 'g8f6', 'd2d3', 'e7e5', 'c5e3', 'd7d5', 'c2c3', 'f8d6', 'h2h3', 'e8g8', 'f1e2', 'd5e4', 'd3e4', 'd8e7', 'e2d3', 'd6c5', 'e3g3', 'f8d8', 'f2f3', 'd8d3', 'c1h6', 'f6h5', 'g3g5', 'e7g5', 'h6g5', 'h5g3', 'h1h2', 'c5g1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
450639217,white,2741,1799,white,53,C11,"['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'g8f6', 'e4e5', 'f6d7', 'f2f4', 'c7c5', 'g1f3', 'b8c6', 'c1e3', 'd8b6', 'c3a4', 'b6a5', 'c2c3', 'c5d4', 'b2b4', 'a5c7', 'f3d4', 'c6d4', 'e3d4', 'f8e7', 'f1d3', 'b7b6', 'e1g1', 'd7b8', 'a1c1', 'c8a6', 'b4b5', 'a6b7', 'f4f5', 'e6f5', 'd3f5', 'b8d7', 'e5e6', 'f7e6', 'd1h5', 'e8d8', 'f5e6', 'd7c5', 'a4c5', 'b6c5', 'd4g7', 'h8e8', 'e6d5', 'b7d5', 'h5d5', 'e7d6', 'f1f7', 'e8e7', 'g7f6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455970361,white,2192,2182,white,49,A20,"['c2c4', 'e7e5', 'e2e3', 'b8c6', 'f1e2', 'g8f6', 'g1h3', 'f8c5', 'e1g1', 'd7d6', 'a2a3', 'a7a5', 'b1c3', 'c8h3', 'g2h3', 'd8d7', 'h3h4', 'd7h3', 'c3b5', 'e8c8', 'd2d4', 'e5d4', 'e3d4', 'h7h5', 'd4c5', 'f6g4', 'e2g4', 'h5g4', 'c1f4', 'c6e5', 'c5d6', 'e5f3', 'g1h1', 'c7c6', 'b5a7', 'c8b8', 'd1a4', 'f3h2', 'f4h2', 'h8h4', 'a7c6', 'b7c6', 'a4b3', 'b8a8', 'b3h3', 'h4h3', 'h1g1', 'd8h8', 'h2g3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
436484428,black,1997,2098,black,72,D02,"['d2d4', 'g8f6', 'g1f3', 'd7d5', 'c1f4', 'c7c5', 'c2c3', 'c5d4', 'c3d4', 'd8b6', 'd1c1', 'b8c6', 'e2e3', 'c8f5', 'b1c3', 'a8c8', 'c1d2', 'f6e4', 'd2c1', 'b6b4', 'f1e2', 'b7b6', 'e1g1', 'e7e6', 'a2a3', 'e4c3', 'b2c3', 'b4b3', 'f3h4', 'c6e7', 'h4f5', 'e7f5', 'a1b1', 'b3c3', 'c1c3', 'c8c3', 'f1c1', 'c3c1', 'b1c1', 'e8d8', 'c1c7', 'g7g5', 'f4e5', 'f7f6', 'e5f6', 'd8c7', 'f6h8', 'f8a3', 'g1f1', 'a7a5', 'f1e1', 'a5a4', 'e1d1', 'a3d6', 'd1c2', 'd6h2', 'g2g3', 'h2g1', 'g3g4', 'f5d6', 'f2f4', 'g1e3', 'f4g5', 'c7c6', 'e2d3', 'd6e4', 'd3e4', 'd5e4', 'c2b2', 'c6d5', 'b2a3', 'e3d4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
473358403,black,2267,2143,black,78,C42,"['e2e4', 'g8f6', 'b1c3', 'e7e5', 'g1f3', 'd7d6', 'f1c4', 'b8c6', 'd2d3', 'c6a5', 'd1e2', 'a5c4', 'd3c4', 'f8e7', 'c1e3', 'e8g8', 'e1c1', 'c8d7', 'h2h3', 'b7b6', 'g2g4', 'h7h6', 'f3d2', 'f8e8', 'f2f3', 'd7c6', 'h3h4', 'f6d7', 'g4g5', 'h6g5', 'h4g5', 'e7g5', 'd1g1', 'g5e3', 'e2e3', 'e8e6', 'f3f4', 'e5f4', 'e3f4', 'd8f6', 'f4h2', 'g7g6', 'g1f1', 'f6g7', 'd2f3', 'e6e7', 'f3g5', 'd7f6', 'c3d5', 'c6d5', 'c4d5', 'f6e4', 'g5e4', 'e7e4', 'h2d2', 'g6g5', 'c2c3', 'a8e8', 'h1g1', 'g5g4', 'g1g2', 'g4g3', 'f1g1', 'e4g4', 'c1b1', 'f7f5', 'g2e2', 'e8f8', 'e2e6', 'g3g2', 'd2f2', 'g7h7', 'b1c1', 'h7h2', 'e6e7', 'f5f4', 'f2d4', 'g4g5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
430037243,black,1677,2442,black,54,D37,"['d2d4', 'd7d5', 'c2c4', 'e7e6', 'g1f3', 'g8f6', 'e2e3', 'f8e7', 'b1c3', 'e8g8', 'a2a3', 'c7c5', 'd4c5', 'd5c4', 'b2b4', 'c4b3', 'd1b3', 'b8d7', 'c1b2', 'd7c5', 'b3c2', 'a7a6', 'f1e2', 'b7b5', 'e1g1', 'c8b7', 'f1d1', 'd8c7', 'a1c1', 'a8c8', 'h2h3', 'c7a5', 'f3d4', 'c5a4', 'c2b3', 'a4b2', 'b3b2', 'e7a3', 'b2b3', 'a3c1', 'd1c1', 'f6e4', 'c3a2', 'c8c1', 'a2c1', 'a5e1', 'e2f1', 'e1f2', 'g1h1', 'e4g3', 'h1h2', 'g3f1', 'h2h1', 'f2g2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
455695219,black,1890,2142,black,44,A46,"['d2d4', 'g8f6', 'g1f3', 'e7e6', 'e2e3', 'c7c5', 'c2c3', 'd7d5', 'h2h4', 'f8d6', 'f1b5', 'c8d7', 'b5d7', 'b8d7', 'b1d2', 'e8g8', 'f3g5', 'e6e5', 'd2f3', 'h7h6', 'f3e5', 'h6g5', 'h4g5', 'd6e5', 'd4e5', 'd7e5', 'g5f6', 'g7g6', 'f2f4', 'e5c4', 'd1g4', 'd8f6', 'b2b3', 'f6c3', 'c1d2', 'c3d2', 'e1f1', 'c4e3', 'f1g1', 'e3g4', 'a1f1', 'd2d4', 'f1f2', 'd4f2']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
470290830,black,2140,2131,draw,85,D00,"['d2d4', 'd7d5', 'e2e3', 'g8f6', 'f2f4', 'd8d6', 'g1f3', 'c8f5', 'f1d3', 'f5d3', 'd1d3', 'e7e6', 'b1d2', 'd6e7', 'e1g1', 'b8c6', 'c2c3', 'h7h6', 'f3e5', 'e7d6', 'e3e4', 'd5e4', 'd2e4', 'd6d5', 'e4f6', 'g7f6', 'e5c6', 'h8g8', 'd3f3', 'd5f3', 'f1f3', 'b7c6', 'b2b4', 'e8c8', 'c1e3', 'h6h5', 'a2a4', 'f8e7', 'a1b1', 'f6f5', 'b4b5', 'c6b5', 'b1b5', 'a7a6', 'b5b3', 'g8g6', 'f3f1', 'c8d7', 'f1b1', 'd8g8', 'g2g3', 'h5h4', 'e3f2', 'h4g3', 'h2g3', 'e7h4', 'c3c4', 'h4g3', 'f2g3', 'g6g3', 'b3g3', 'g8g3', 'g1f2', 'g3d3', 'd4d5', 'e6d5', 'c4d5', 'd3d5', 'b1b4', 'd5d1', 'f2e3', 'c7c5', 'b4b6', 'd1e1', 'e3f3', 'e1f1', 'f3g3', 'f1g1', 'g3f3', 'g1f1', 'f3g3', 'f1g1', 'g3f3', 'g1f1', 'f3g3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
451604236,black,2093,2308,white,87,A88,"['c2c4', 'f7f5', 'b1c3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'd2d4', 'e8g8', 'g1f3', 'd7d6', 'e1g1', 'c7c6', 'c1f4', 'h7h6', 'd4d5', 'c6d5', 'c4d5', 'b8a6', 'f4e3', 'c8d7', 'a1c1', 'd8a5', 'a2a3', 'a6c7', 'd1d2', 'g8h7', 'c1c2', 'a8c8', 'f1c1', 'f6g4', 'e3d4', 'g7d4', 'd2d4', 'g4f6', 'd4d3', 'c7b5', 'c3b5', 'c8c2', 'c1c2', 'd7b5', 'd3e3', 'f8f7', 'b2b4', 'a5a4', 'f3d4', 'b5d7', 'e3d3', 'a7a5', 'b4b5', 'f7f8', 'c2c4', 'd7b5', 'c4a4', 'b5d3', 'e2d3', 'f8c8', 'a4a5', 'b7b6', 'a5b5', 'c8c3', 'b5b6', 'c3d3', 'd4c6', 'd3d1', 'g2f1', 'f6d5', 'b6b7', 'h7g7', 'a3a4', 'g7f6', 'a4a5', 'd1c1', 'a5a6', 'c1a1', 'a6a7', 'e7e6', 'c6b8', 'd5b6', 'b8a6', 'b6a8', 'b7b8', 'a8c7', 'b8c8', 'c7a6', 'a7a8q']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
430759464,black,2073,2027,white,91,A45,"['d2d4', 'g8f6', 'e2e3', 'd7d6', 'g1f3', 'a7a6', 'f1e2', 'h7h5', 'e1g1', 'b8c6', 'a2a3', 'c8f5', 'b2b4', 'b7b6', 'c1b2', 'f5e4', 'c2c4', 'd8d7', 'b1d2', 'd7f5', 'd2e4', 'f6e4', 'e2d3', 'e7e6', 'd1c2', 'd6d5', 'c4d5', 'c6b4', 'a3b4', 'e6d5', 'c2c7', 'f5d7', 'c7b6', 'h8h6', 'b6a5', 'd7b7', 'b4b5', 'h5h4', 'f3e5', 'f8e7', 'f1b1', 'e7d8', 'a5a4', 'a6a5', 'd3e4', 'd5e4', 'b2a3', 'd8e7', 'a3e7', 'e8e7', 'a4a3', 'e7e8', 'a3a4', 'h4h3', 'g2g3', 'e8f8', 'b1c1', 'b7d5', 'a4c4', 'h6d6', 'c4d5', 'd6d5', 'b5b6', 'd5b5', 'c1b1', 'b5b1', 'a1b1', 'f7f6', 'b6b7', 'a8d8', 'b7b8q', 'd8b8', 'b1b8', 'f8e7', 'e5c4', 'f6f5', 'b8a8', 'e7f6', 'a8a5', 'g7g6', 'c4e5', 'g6g5', 'a5a6', 'f6e7', 'g1f1', 'e7d8', 'a6f6', 'f5f4', 'g3f4', 'g5f4', 'f6f4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
433925477,black,2227,2176,white,93,D00,"['d2d4', 'd7d5', 'e2e3', 'g8f6', 'f2f4', 'c8g4', 'g1f3', 'g4f5', 'c2c3', 'b8c6', 'f1d3', 'f6e4', 'd1c2', 'h7h5', 'b1d2', 'e4d2', 'c1d2', 'f5d3', 'c2d3', 'a8b8', 'e1g1', 'a7a6', 'a1e1', 'b8a8', 'e3e4', 'h5h4', 'e4d5', 'd8d5', 'b2b3', 'a8c8', 'f3e5', 'e7e6', 'e5c6', 'd5c6', 'f4f5', 'e8d7', 'f5e6', 'f7e6', 'f1f7', 'f8e7', 'd2g5', 'h8e8', 'f7e7', 'e8e7', 'g5e7', 'd7e7', 'c3c4', 'c6d6', 'd4d5', 'c8d8', 'd3g6', 'd6c5', 'g1h1', 'd8f8', 'g6e6', 'e7d8', 'h2h3', 'g7g5', 'e6e5', 'c5f2', 'e5g5', 'd8d7', 'g5e5', 'd7c8', 'e5e6', 'c8b8', 'e1e2', 'f2f1', 'h1h2', 'b8a7', 'e6e3', 'b7b6', 'e2d2', 'f8f4', 'd5d6', 'a7b7', 'd6c7', 'f4f8', 'd2d8', 'f1f5', 'd8f8', 'f5f8', 'e3e5', 'f8c5', 'e5e4', 'b7c7', 'e4h4', 'c5d6', 'h4g3', 'c7d7', 'g3d6', 'd7d6', 'h2g3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
435010530,white,2198,2020,white,49,A60,"['c2c4', 'g8f6', 'd2d4', 'e7e6', 'g1f3', 'c7c5', 'd4d5', 'd7d6', 'b1c3', 'e6e5', 'e2e4', 'f8e7', 'f1e2', 'e8g8', 'd1b3', 'f6e8', 'e1g1', 'g7g6', 'c1h6', 'e8g7', 'a1d1', 'b8a6', 'f3e1', 'e7g5', 'h6g5', 'd8g5', 'f2f4', 'e5f4', 'e1d3', 'a6b8', 'f1f4', 'b8d7', 'c3b5', 'g5e7', 'd1e1', 'a7a6', 'b5c3', 'd7e5', 'd3e5', 'e7e5', 'e1f1', 'b7b5', 'c4b5', 'a6b5', 'e2b5', 'c8a6', 'b5a6', 'a8a6', 'b3b7']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
472708486,black,2179,2222,white,45,B06,"['e2e4', 'g7g6', 'g1f3', 'c7c6', 'b1c3', 'f8g7', 'd2d4', 'd7d6', 'c1e3', 'b7b5', 'a2a3', 'c8g4', 'd1d2', 'b8d7', 'f1d3', 'd7b6', 'b2b3', 'g8f6', 'e1c1', 'e8g8', 'e3h6', 'g7h6', 'd2h6', 'b6d7', 'f3g5', 'g4d1', 'f2f4', 'd1g4', 'e4e5', 'd8a5', 'c1b2', 'd6e5', 'f4e5', 'd7e5', 'd4e5', 'b5b4', 'e5f6', 'a5a3', 'b2b1', 'a3b2', 'b1b2', 'b4c3', 'b2c3', 'e7f6', 'h6h7']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
434757972,white,2000,2155,white,63,D31,"['d2d4', 'd7d5', 'c2c4', 'c7c6', 'b1c3', 'e7e6', 'e2e4', 'd5e4', 'c3e4', 'g8f6', 'e4f6', 'g7f6', 'g1f3', 'f8d6', 'c4c5', 'd6c7', 'f1d3', 'b8d7', 'e1g1', 'h7h5', 'b2b3', 'e8e7', 'a2a3', 'd8g8', 'd3c4', 'b7b6', 'd4d5', 'c6d5', 'c4d5', 'a8b8', 'c5c6', 'd7e5', 'd5e4', 'g8g4', 'd1c2', 'c8a6', 'f1d1', 'h8g8', 'f3e5', 'c7e5', 'd1d7', 'e7e8', 'a1a2', 'f6f5', 'f2f4', 'f5e4', 'f4e5', 'a6d3', 'c2d2', 'h5h4', 'd7a7', 'h4h3', 'c6c7', 'b8c8', 'g2g3', 'g4f3', 'd2e1', 'e8d7', 'a2f2', 'f3g4', 'f2f7', 'd7e8', 'f7f4']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
453025408,black,2057,2033,white,41,A43,"['d2d4', 'c7c5', 'e2e3', 'c5d4', 'e3d4', 'b8c6', 'f2f4', 'g8f6', 'g1f3', 'f6e4', 'f1d3', 'd7d5', 'c2c3', 'c8g4', 'e1g1', 'a8c8', 'd1e1', 'f7f5', 'f3e5', 'c6e5', 'f4e5', 'e7e6', 'b1d2', 'f8e7', 'd3b5', 'e8f7', 'd2e4', 'd5e4', 'e1e4', 'd8d5', 'e4d5', 'e6d5', 'h2h3', 'g4h5', 'f1f5', 'f7g6', 'b5d3', 'h5d1', 'f5f1', 'g6h5', 'f1d1']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
471440309,white,2164,1950,white,63,C54,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'c2c3', 'g8f6', 'd2d4', 'e5d4', 'c3d4', 'c5b4', 'b1c3', 'f6e4', 'e1g1', 'b4c3', 'b2c3', 'd7d5', 'f1e1', 'e8g8', 'd1d3', 'e4f6', 'c4b5', 'c8e6', 'c1a3', 'f8e8', 'f3g5', 'd8d7', 'd3g3', 'a7a6', 'g5e6', 'e8e6', 'e1e6', 'f7e6', 'b5d3', 'a8e8', 'a1b1', 'b7b5', 'b1e1', 'c6a5', 'g3g5', 'a5c4', 'a3c5', 'd7f7', 'a2a3', 'f6d7', 'g5h4', 'g7g6', 'c5b4', 'e6e5', 'h4h6', 'e5e4', 'd3c4', 'b5c4', 'e1b1', 'e8b8', 'b1e1', 'd7f6', 'h2h3', 'f6h5', 'h6g5', 'f7f6', 'g5d5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
430160568,white,2162,2081,draw,61,D31,"['d2d4', 'd7d5', 'c2c4', 'c7c6', 'b1c3', 'e7e6', 'e2e3', 'f7f5', 'f1d3', 'g8f6', 'g1e2', 'f8d6', 'd1c2', 'g7g6', 'e1g1', 'f6g4', 'h2h3', 'h7h5', 'h3g4', 'h5g4', 'g2g3', 'b8d7', 'c4d5', 'e6d5', 'e2f4', 'd8g5', 'f4g2', 'd7f6', 'g2h4', 'f6e4', 'd3e2', 'g5h5', 'f1d1', 'g6g5', 'c3b5', 'c6b5', 'e2b5', 'e8e7', 'b5c6', 'g5h4', 'c6d5', 'h4g3', 'd5e4', 'f5e4', 'c2e4', 'c8e6', 'e4b7', 'e7f6', 'f2g3', 'h5h2', 'g1f1', 'f6g5', 'b7b5', 'g5g6', 'b5d3', 'g6g5', 'd3b5', 'g5g6', 'b5d3', 'g6g5', 'd3b5']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
470058375,white,2292,2574,white,57,E52,"['d2d4', 'g8f6', 'c2c4', 'e7e6', 'b1c3', 'f8b4', 'e2e3', 'e8g8', 'f1d3', 'b7b6', 'g1f3', 'c8b7', 'e1g1', 'd7d5', 'c4d5', 'e6d5', 'c1d2', 'b4c3', 'd2c3', 'f6e4', 'd1c2', 'g7g6', 'd3e4', 'd5e4', 'f3e5', 'd8e7', 'c2a4', 'f7f6', 'a4c4', 'g8g7', 'e5g4', 'h7h5', 'c3b4', 'c7c5', 'd4c5', 'f8c8', 'c5c6', 'c8c6', 'b4e7', 'c6c4', 'e7f6', 'g7f7', 'g4e5', 'f7f6', 'e5c4', 'b7a6', 'a1c1', 'b8d7', 'f1d1', 'd7c5', 'd1d6', 'f6g7', 'c4e5', 'c5d3', 'c1c7', 'g7h6', 'd6g6']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
454470501,black,1989,2065,black,66,A41,"['d2d4', 'g7g6', 'g1f3', 'd7d6', 'f3g5', 'h7h6', 'g5f3', 'g6g5', 'f3g1', 'f8g7', 'h2h4', 'g5h4', 'h1h4', 'e7e5', 'h4h1', 'e5d4', 'g1f3', 'b8c6', 'a2a3', 'g8e7', 'g2g3', 'b7b6', 'e2e3', 'd4e3', 'c1e3', 'g7b2', 'a1a2', 'b2g7', 'c2c3', 'c8e6', 'a2a1', 'e8g8', 'f3h4', 'e7d5', 'f1d3', 'd5e3', 'f2e3', 'c6e5', 'd3c2', 'd8g5', 'e3e4', 'e6g4', 'd1d2', 'g5e7', 'h4f5', 'g4f5', 'e4f5', 'e5f3', 'e1d1', 'f3d2', 'd1d2', 'e7g5', 'd2e1', 'g5c1', 'e1e2', 'c1c2', 'e2f1', 'c2b2', 'f1g1', 'a8e8', 'b1d2', 'b2a1', 'd2f1', 'e8e1', 'g1h2', 'a1c3']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]"
